id_que,content,is_correct
15,"1- Là trạng thái đứng yên của phương tiện giao thông có giới hạn trong một khoảng thời gian cần thiết đủ để cho người lên, xuống phương tiện đó, xếp dỡ hàng hóa hoặc thực hiện công việc khác.",false
15,2- Là trạng thái đứng yên của phương tiện giao thông không giới hạn thời gian.,true
16,1- Đường dành riêng cho xe ôtô và một số loại xe chuyên dùng được phép đi vào theo quy định của Luật Giao thông đường bộ.,false
16,2- Có dải phân cách phân chia đường cho xe chạy hai chiều riêng biệt mà dải phân cách này xe không đi được lên trên; không giao nhau cùng mức với một hoặc một số đường khác.,false
16,"3- Được bố trí đầy đủ trang thiết bị phục vụ, bảo đảm giao thông liên tục, an toàn, rút ngắn thời gian hành trình và chỉ cho xe ra, vào ở những điểm nhất định.",false
16,4- Tất cả các ý trên.,true
17,1- Đỗ xe trên đường phố.,false
17,2- Sử dụng xe đạp đi trên các tuyến quốc lộ có tốc độ cao.,false
17,"3- Làm hỏng (có ý) cọc tiêu, gương cầu, dải phân cách.",true
17,4- Sử dụng còi và quay đầu xe trong khu dân cư.,false
18,1- Không nghiêm cấm.,false
18,2- Bị nghiêm cấm.,true
18,3- Bị nghiêm cấm tùy theo các tuyến đường.,false
18,4- Bị nghiêm cấm tùy theo loại xe.,false
19,1- Diễn ra trên đường phố không có người qua lại.,false
19,2- Được người dân ủng hộ.,false
19,3- Được cơ quan có thẩm quyền cấp phép.,true
20,1- Bị nghiêm cấm.,true
20,2- Không bị nghiêm cấm.,false
20,"3- Không bị nghiêm cấm, néu có chất ma tuý ở mức nhẹ, có thể điều khiển phương tiện tham gia giao thông.",false
21,1- Không được phép.,true
21,2- Chỉ được lái ở tốc độ chậm và quãng đường ngắn.,false
21,3- Chỉ được lái nếu trong cơ thể có nồng độ cồn tháp.,false
22,1- Bị nghiêm cấm.,true
22,2- Không bị nghiêm cấm.,false
22,"3- Không bị nghiêm cấm, nếu nồng độ cồn trong máu ở mức nhẹ, có thể điều khiển phương tiện tham gia giao thông.",false
23,1- Chỉ bị nhắc nhở.,false
23,2- Bị xử phạt hành chính hoặc có thể bị xử lý hình sự tùy theo mức độ vi phạm.,true
23,3- Không bị xử lý hình sự.,false
24,"1- Người điều khiển: Xe ô tô, xe mô tô, xe đạp, xe gắn máy.",true
24,2- Người ngồi phía sau người điều khiển xe cơ giới.,false
24,3- Người đi bộ.,false
24,4- Cả ý 1 và ý 2.,false
25,1- Chỉ được thực hiện nếu đã hướng dẫn đầy đủ.,false
25,2- Không được phép.,true
25,3- Được phép tùy từng trường hợp.,false
25,4- Chỉ được phép thực hiện với thành viên trong gia đình.,false
26,1- Bị nghiêm cấm tùy từng trường hợp.,false
26,2- Không bị nghiêm cấm.,false
26,3- Bị nghiêm cấm.,true
27,1- Chỉ lớn hơn tốc độ tối đa cho phép khi đường vắng.,false
27,2- Chỉ lớn hơn tốc độ tối đa cho phép vào ban đêm.,false
27,3- Không vượt quá tốc độ cho phép.,true
28,1- Đi về phía bên trái.,false
28,2- Đi về phía bên phải.,true
28,3- Đi ở giữa.,false
29,1- Đi ở làn bên phải trong cùng.,true
29,2- Đi ở làn phía bên trái.,false
29,3- Đi ở làn giữa.,false
29,4- Đi ở bất cứ làn nào nhưng phải bấm đèn cảnh báo nguy hiểm để báo hiệu cho các phương tiện khác.,false
30,1- Không bị nghiêm cấm.,false
30,2- Không bị nghiêm cấm khi rất vội.,false
30,3- Bị nghiêm cấm.,true
30,4- Không bị nghiêm cấm khi khẩn cấp.,false
31,1- Từ 22 giờ đêm đến 5 giờ sáng.,false
31,2- Từ 5 giờ sáng đến 22 giờ tối.,true
31,3- Từ 23 giờ đêm đến 5 giờ sáng hôm sau.,false
32,1- Bất cứ đèn nào miễn là mắt nhìn rõ phía trước.,false
32,2- Chỉ bật đèn chiếu xa (đèn pha) khi không nhìn rõ đường.,false
32,"3- Đèn chiếu xa (đèn pha) khi đường vắng, đèn pha chiếu gần (đèn cốt) khi có xe đi ngược chiều.",false
32,4- Đèn chiếu gần (đèn cốt).,true
33,1- Được phép.,false
33,2- Không được phép.,true
33,3- Được phép tùy từng trường hợp.,false
34,1- Phải đảm bảo phụ tùng do đúng nhà sản xuất đó cung cấp.,false
34,2- Phải được chấp thuận của cơ quan có thẩm quyền.,true
34,3- Phải là xe đăng ký và hoạt động tại các khu vực có địa hình phức tạp.,false
35,"1- Được phép sản xuất, sử dụng khi bị mất biển số.",false
35,"2- Được phép mua bán, sử dụng khi bị mất biển số.",false
35,"3- Nghiêm cấm sản xuất, mua bán, sử dụng trái phép.",true
36,"1- Trên cầu hẹp có một làn xe. Nơi đường giao nhau, đường bộ giao nhau cùng mức với đường sắt; xe được quyền ưu tiên đang phát tín hiệu ưu tiên đi làm nhiệm vụ.",true
36,2- Trên cầu có từ 02 làn xe trở lên; nơi đường bộ giao nhau không cùng mức với đường sắt; xe được quyền ưu tiên đang đi phía trước nhưng không phát tín hiệu ưu tiên.,false
36,3- Trên đường có 2 làn đường được phân chia làn bằng vạch kẻ nét đứt.,false
37,1- Được phép.,false
37,2- Không được phép.,true
37,3- Tùy từng trường hợp.,false
38,1- Không được vượt.,false
38,2- Được vượt khi đang đi trên cầu.,false
38,3- Được phép vượt khi đi qua nơi giao nhau có ít phương tiện cùng tham gia giao thông.,false
38,4- Được vượt khi đảm bảo an toàn.,true
39,1- Không được vượt.,true
39,2- Được vượt khi đang đi trên cầu.,false
39,3- Được phép vượt khi đi qua nơi giao nhau có ít phương tiện cùng tham gia giao thông.,false
39,4- Được vượt khi đảm bảo an toàn.,false
40,"1- Ở phần đường dành cho người đi bộ qua đường, trên cầu, đầu cầu, đường cao tốc, đường hẹp, đường dốc, tại nơi đường bộ giao nhau cùng mức với đường sắt.",true
40,"2- Ở phía trước hoặc phía sau của phần đường dành cho người đi bộ qua đường, trên đường quốc lộ, tại nơi đường bộ giao nhau không cùng mức với đường sắt.",false
40,3- Cả ý 1 và ý 2.,false
41,1- Đi tiếp đến điểm giao cắt gần nhất hoặc nơi có biển báo cho phép quay đầu xe.,true
41,2- Bấm đèn khẩn cấp và quay đầu xe từ từ bảo đảm an toàn.,false
41,3- Bấm còi liên tục khi quay đầu để cảnh báo các xe khác.,false
41,4- Nhờ một người ra hiệu giao thông trên đường chậm lại trước khi quay đâu.,false
42,1- Ở khu vực cho phép đỗ xe.,false
42,2- Ở khu vực cấm dừng và trên phần đường dành cho người đi bộ qua đường.,false
42,"3- Nơi đường bộ giao nhau, đường bộ giao nhau cùng mức với đường sắt, nơi tầm nhìn bị che khuất, trong hầm đường bộ, đường cao tốc.",false
42,4- Cả ý 2 và ý 3.,true
43,"1- Được dừng xe, đỗ xe trong trường hợp cần thiết.",false
43,"2- Không được dừng xe, đỗ xe.",true
43,"3- Được dừng xe, không được đỗ xe.",false
44,1- Chỉ được thực hiện trên đường quốc lộ có hai làn xe một chiều.,false
44,2- Chỉ được thực hiện trên đường cao tốc.,false
44,3- Không được thực hiện vào ban ngày,false
44,4- Không được phép.,true
45,1- Được phép.,false
45,"2- Nếu phương tiện được kéo, đầy có khối lượng nhỏ hơn phương tiện của mình.",false
45,3- Tùy trường hợp.,false
45,4- Không được phép.,true
46,1- Được phép.,false
46,2- Tùy trường hợp.,false
46,3- Không được phép.,true
47,"1- Buông cả hai tay; sử dụng xe để kéo, đẩy xe khác, vật khác; sử dụng chân chống của xe quệt xuống đường khi xe đang chạy.",true
47,2- Buông một tay; sử dụng xe để chở người hoặc hàng hoá; để chân chạm xuống đất khi khởi hành.,false
47,3- Đội mũ bảo hiểm: chạy xe đúng tốc độ quy định và chấp hành đúng quy tắc giao thông đường bộ.,false
47,4- Chở người ngồi sau dưới 16 tuổi.,false
48,"1- Được mang, vác tùy trường hợp cụ thể.",false
48,"2- Không được mang, vác.",true
48,"3- Được mang, vác nhưng phải đảm bảo an toàn.",false
48,"4- Được mang, vác tùy theo sức khỏe của bản thân.",false
49,1- Được phép.,false
49,2- Được bám trong trường hợp phương tiện của mình bị hỏng.,false
49,"3- Được kéo, đẩy trong trường hợp phương tiện khác bị hỏng.",false
49,4- Không được phép.,true
50,1- Được sử dụng.,false
50,2- Chỉ người ngồi sau được sử dụng.,false
50,3- Không được sử dụng.,true
50,4- Được sử dụng nếu không có áo mưa.,false
51,1- Chỉ được phép nếu cả hai đội mũ bảo hiểm.,false
51,2- Không được phép.,true
51,3- Chỉ được thực hiện trên đường thật vắng.,false
51,4- Chỉ được phép khi người đi xe đạp đã quá mệt.,false
52,1- Chỉ được kéo nếu đã nhìn thấy trạm xăng.,false
52,2- Chỉ được thực hiện trên đường vắng phương tiện cùng tham gia giao thông.,false
52,3- Không được phép.,true
53,1- Không được vận chuyển.,true
53,2- Chỉ được vận chuyển khi đã chằng buộc cần thận.,false
53,3- Chỉ được vận chuyển vật cồng kềnh trên xe máy nếu khoảng cách về nhà ngắn hơn 2 km.,false
54,1- 19 tuổi.,false
54,2- 21 tuổi.,true
54,3- 20 tuổi.,false
55,1- 16 tuổi.,false
55,2- 18 tuổi.,true
55,3- 17 tuổi.,false
56,1- 23 tuổi.,false
56,2- 24 tuổi.,false
56,3- 27 tuổi.,true
56,4- 30 tuổi.,false
57,1- 55 tuổi đối với nam và 50 tuổi đối với nữ.,true
57,2- 55 tuổi đối với nam và nữ.,false
57,3- 60 tuổi đối với nam và 55 tuổi đối với nữ.,false
57,4- 45 tuổi với nam và 40 tuổi với nữ.,false
58,1- 23 tuổi.,false
58,2- 24 tuổi.,true
58,3- 22 tuổi.,false
58,4- 18 tuổi.,false
59,1- Xe mô tô 2 bánh có dung tích xi-lanh từ 50cm3 trở lên.,false
59,2- Xe gắn máy có dung tích xi-lanh dưới 50cm3.,true
59,3- Xe ô tô tải dưới 3.500 kg; xe chở người đến 9 chỗ ngồi.,false
59,4- Tất cả các ý nêu trên.,false
60,1- Xe mô tô có dung tích xi-lanh 125 cm3.,false
60,2- Xe mô tô có dung tích xi-lanh từ 175cm3 trở lên.,true
60,3- Xe mô tô có dung tích xi-lanh 100cm3.,false
61,1- Xe mô tô hai bánh có dung tích xi-lanh từ 50cm3 đến dưới 175 cm3.,false
61,2- Xe mô tô ba bánh dùng cho người khuyết tật.,false
61,3- Cả ý 1 và ý 2.,true
62,1- Xe mô tô ba bánh.,false
62,2- Xe mô tô hai bánh có dung tích xi-lanh từ 175cm3 trở lên và các loại xe quy định cho giấy phép lái xe hạng A1.,true
62,3- Các loại máy kéo nhỏ có trọng tải đến 1.000 kg.,false
63,1- Xe mô tô ba bánh.,true
63,2- Xe mô tô hai bánh có dung tích xi-lanh từ 175cm3 trở lên.,false
63,3- Các loại máy kéo nhỏ có trọng tải đến 1.000 kg.,false
64,"1- Ô tô số tự động chở người đến 9 chỗ ngồi, kể cả chỗ ngồi cho người lái xe; ô tô tải, kể cả ô tô tải chuyên dùng số tự động có trọng tải thiết kế dưới 3.500 kg; ô tô dùng cho người khuyết tật. Không được hành nghề lái xe.",true
64,"2- Ô tô số tự động chở người đến 9 chỗ ngồi, kể cả chỗ ngồi cho người lái xe; ô tô tải, kể cả ô tô tải chuyên dùng số tự động có trọng tải thiết kế dưới 3.500 kg; ô tô dùng cho người khuyết tật. Được hành nghề lái xe kinh doanh vận tải.",false
64,"3- Ô tô chở người đến 9 chỗ ngồi, kể cả chỗ ngồi cho người lái xe; ô tô tải, kể cả ô tô tải chuyên dùng có trọng tải thiết kế dưới 3.500 kg; ô tô dùng cho người khuyết tật.",false
65,"1- Ô tô chở người đến 9 chỗ ngồi, kể cả chỗ ngồi cho người lái xe; ô tô tải, kể cả ô tô tải chuyên dùng có trọng tải thiết kế dưới 3.500 kg; máy kéo kéo một rơ moóc có trọng tải thiết kế dưới 3.500 kg. Được hành nghề lái xe.",false
65,"2- Ô tô chở người đến 9 chỗ ngồi, kể cả chỗ ngồi cho người lái xe; ô tô tải, kể cả ô tô tải chuyên dùng có trọng tải thiết kế dưới 3.500 kg; máy kéo kéo một rơ moóc có trọng tải thiết kế dưới 3.500 kg. Không hành nghề lái xe.",true
65,"3- Ô tô số tự động chở người đến 9 chỗ ngồi, kể cả chỗ ngồi cho người lái xe; ô tô tải, kể cả ô tô tải chuyên dùng số tự động có trọng tải thiết kế trên 3.500 kg; ô tô dùng cho người khuyết tật.",false
66,"1- Xe ô tô chở người trên 9 chỗ ngồi; xe ô tô tải, máy kéo có trọng tải trên 3.500 kg.",false
66,"2- Xe ô tô chở người đến 9 chỗ ngồi; xe ô tô tải, máy kéo có trọng tải dưới 3.500 kg.",true
66,"3- Xe ô tô chở người từ 10 đến 30 chỗ ngồi; xe ô tô tải, máy kéo có trọng tải trên 3.500 kg.",false
67,"1- Xe ô tô chở người trên 9 chỗ ngồi; xe ô tô tải, máy kéo có trọng tải trên 3.500 kg.",false
67,"2- Xe ô tô chở người từ 10 đến 30 chỗ ngồi; xe ô tô tải, máy kéo có trọng tải trên 3.500 kg.",false
67,"3- Xe ô tô chở người đến 9 chỗ ngồi; xe ô tô tải, máy kéo có trọng tải trên 3.500 kg.",true
68,"1- Ô tô chở người đến 30 chỗ ngồi, kể cả chỗ ngồi cho người lái xe; xe ô tô tải, máy kéo có trọng tải trên 3.500 kg.",true
68,"2- Xe ô tô chở người trên 30 chỗ ngồi; xe ô tô tải, máy kéo có trọng tải trên 3.500 kg.",false
68,"3- Xe kéo rơ moóc, ô tô đầu kéo kéo sơ mi rơ moóc và được điều khiển các loại xe quy định cho giấy phép lái xe hạng B1, B2, C và FB2.",false
69,"1- Xe kéo rơ moóc, ô tô đầu kéo kéo sơ mi rơ moóc và được điều khiển các loại xe quy định cho giấy phép lái xe hạng B1, B2, C và FB2.",false
69,"2- Ô tô chở người trên 30 chỗ ngồi; xe ô tô tải, máy kéo có trọng tải trên 3.500 kg.",true
69,"3- Xe kéo rơ moóc và được điều khiển các loại xe: ô tô chở khách nối toa và các loại xe quy định cho giấy phép lái xe hạng B1, B2, C, D, FB2, FD.",false
70,"1- Các loại xe được quy định tại giấy phép lái xe hạng C có kéo rơ moóc, ô tô đầu kéo kéo sơ mi rơ moóc, ô tô chở khách nối toa và được điều khiển các loại xe quy định cho giấy phép lái xe hạng B1, B2 và FB2.",false
70,"2- Các loại xe được quy định tại giấy phép lái xe hạng C có kéo rơ moóc, ô tô đầu kéo kéo sơ mi rơ moóc và được điều khiển các loại xe quy định cho giấy phép lái xe hạng B1, B2, C và FB2.",true
70,"3- Mô tô hai bánh, các loại xe được quy định tại giấy phép lái xe hạng C có kéo rơ moóc, ô tô đầu kéo kéo sơ mi rơ moóc và được điều khiển các loại xe quy định cho giấy phép lái xe hạng B1, B2, C và FB2.",false
70,4- Tất cả các loại xe nêu trên.,false
71,"1- Các loại xe được quy định tại giấy phép lái xe hạng E có kéo rơ moóc và được điều khiển các loại xe: ô tô chở khách nối toa và các loại xe quy định cho giấy phép lái xe hạng B1, B2, C, D, FB2, FD.",true
71,"2- Các loại xe được quy định tại giấy phép lái xe hạng E có kéo rơ moóc, đầu kéo kéo sơ mi rơ moóc và được điều khiển các loại xe: ô tô chở khách nối toa và các loại xe quy định cho giấy phép lái xe hạng B1, B2, C, D, FB2, FD.",false
71,3- Tất cả các loại xe nêu trên.,false
72,1- Biển báo nguy hiểm.,false
72,2- Biển báo cấm.,true
72,3- Biển báo hiệu lệnh.,false
72,4- Biển báo chỉ dẫn.,false
73,1- Biển báo nguy hiểm.,true
73,2- Biển báo cấm.,false
73,3- Biển báo hiệu lệnh.,false
73,4- Biển báo chỉ dẫn.,false
74,1- Biển báo nguy hiểm.,false
74,2- Biển báo cấm.,false
74,3- Biển báo hiệu lệnh phải thi hành.,true
74,4- Biển báo chỉ dẫn.,false
75,1- Biển báo nguy hiểm.,false
75,2- Biển báo cấm.,false
75,3- Biển báo hiệu lệnh phải thi hành.,false
75,4- Biển báo chỉ dẫn.,true
76,1- Phải thực hành lái xe trên xe tập lái và có giáo viên bảo trợ tay lái.,false
76,2- Phải mang theo phù hiệu “học viên tập lái xe”.,false
76,"3- Phải mang theo giấy chứng nhận kiểm định an toàn kỹ thuật và bảo vệ môi trường còn hiệu lực, giấy phép vận chuyển (néu loại xe đó cần phải có).",false
76,4- Cả ý 1 và ý 2.,true
77,"1- Phải mang theo phù hiệu “Giáo viên dạy lái xe”, giấy chứng nhận kiểm định an toàn kỹ thuật và bảo vệ môi trường còn hiệu lực, giấy phép xe tập lái do cơ quan có thẩm quyền cấp còn hiệu lực.",true
77,2- Phải mang theo phù hiệu “học viên tập lái xe” và kế hoạch học tập của khóa học.,false
77,"3- Phải mang theo giấy chứng nhận Giáo viên dạy thực hành lái xe, biển lai thu phí bảo trì đường bộ.",false
78,"1- Gắn 02 biển “TẬP LÁI” trước và sau xe, có hệ thống phanh phụ được lắp đặt bảo đảm hiệu quả phanh, được bố trí bên ghế ngồi của giáo viên dạy thực hành lái xe.",false
78,"2- Xe tập lái loại tải thùng có mui che mưa, che nắng, ghế ngồi cho học viên, có giáy chứng nhận kiểm định an toàn kỹ thuật và bảo vệ môi trường phương tiện giao thông cơ giới đường bộ còn hiệu lực.",false
78,3- Cả ý 1 và ý 2.,true
79,"1- Tại các cơ sở đào tạo lái xe có đủ điều kiện và phải bảo đảm công khai, minh bạch.",false
79,"2- Tại sân tập lái của cơ sở đào tạo lái xe và phải đảm bảo công khai, minh bạch.",false
79,"3- Tại các trung tâm sát hạch lái xe có đủ điều kiện hoạt động và phải bảo đảm công khai, minh bạch.",true
80,"1- Giấy chứng nhận tốt nghiệp khoá đào tạo của hạng xe đang điều khiển, đăng ký xe, giấy phép lưu hành xe.",false
80,"2- Giấy phép lái xe phù hợp với loại xe đó; lệnh vận chuyển, đăng ký xe, giấy chứng nhận kiểm tra chất lượng an toàn kỹ thuật và bảo vệ môi trường của xe cơ giới sau khi cải tạo; giấy phép vận chuyển (nếu loại xe đó cần phải có).",false
80,"3- Giấy phép lái xe phù hợp với loại xe đó, đăng ký xe, giấy chứng nhận kiểm định kỹ thuật và bảo vệ môi trường, giấy chứng nhận bảo hiểm trách nhiệm dân sự của chủ xe cơ giới và giấy phép vận chuyển (nếu loại xe đó cần phải có), các giấy tờ phải còn giá trị sử dụng.",true
81,1- 02 năm,false
81,2- 03 năm,false
81,3- 05 năm,true
81,4- 04 năm,false
82,1- Người tham gia giao thông ở các hướng phải dừng lại.,false
82,2- Người tham gia giao thông ở các hướng được đi theo chiều gậy chỉ của cảnh sát giao thông.,false
82,3- Người tham gia giao thông ở phía trước và phía sau người điều khiển được đi tất cả các hướng; người tham gia giao thông ở phía bên phải và phía bên trái người điều khiển phải dừng lại.,false
82,4- Người tham gia giao thông ở phía trước và phía sau người điều khiển phải dừng lại; người tham giao thông ở phía bên phải và bên trái người điều khiển được đi tất cả các hướng.,true
83,"1- Người tham gia giao thông ở hướng đối diện cảnh sát giao thông được đi, các hướng khác cần phải dừng lại.",false
83,2- Người tham gia giao thông được rẽ phải theo chiều mũi tên màu xanh ở bục cảnh sát giao thông.,false
83,3- Người tham gia giao thông ở các hướng đều phải dừng lại trừ các xe đã ở trong khu vực giao nhau.,true
83,"4- Người ở hướng đối diện cảnh sát giao thông phải dừng lại, các hướng khác được đi trong đó có bạn.",false
84,1- Hiệu lệnh của người điều khiển giao thông.,true
84,2- Hiệu lệnh của đèn điều khiển giao thông.,false
84,3- Hiệu lệnh của biển báo hiệu đường bộ.,false
84,4- Theo quyết định của người tham gia giao thông nhưng phải bảo đảm an toàn.,false
85,1- Biển báo hiệu cố định.,false
85,2- Báo hiệu tạm thời.,true
86,"1- Cho xe đi trên bát kỳ làn đường nào hoặc giữa 02 làn đường nếu không có xe phía trước; khi cần thiết phải chuyển làn đường, người lái xe phải quan sát xe phía trước để bảo đảm an toàn.",false
86,2- Phải cho xe đi trong một làn đường và chỉ được chuyển làn đường ở những nơi cho phép; khi chuyển làn phải có tín hiệu báo trước và phải bảo đảm an toàn.,true
86,"3- Phải cho xe đi trong một làn đường, khi cần thiết phải chuyển làn đường, người lái xe phải quan sát xe phía trước để bảo đảm an toàn.",false
87,"1- Xe thô sơ phải đi trên làn đường bên trái ngoài cùng, xe cơ giới, xe máy chuyên dùng đi trên làn đường bên phải.",false
87,"2- Xe thô sơ phải đi trên làn đường bên phải trong cùng; xe cơ giới, xe máy chuyên dùng đi trên làn đường bên trái.",true
87,"3- Xe thô sơ đi trên làn đường phù hợp không gây cản trở giao thông, xe cơ giới, xe máy chuyên dùng đi trên làn đường bên phải.",false
88,1- Phải báo hiệu bằng đèn hoặc còi.,false
88,2- Chỉ được báo hiệu bằng còi.,false
88,3- Phải báo hiệu bằng cả còi và đèn.,false
88,4- Chỉ được báo hiệu bằng đèn.,true
89,"1- Tăng tốc độ và ra hiệu cho xe sau vượt, không được gây trở ngại cho xe sau vượt.",false
89,"2- Người điều khiển phương tiện phía trước phải giảm tốc độ, đi sát về bên phải của phần đường xe chạy cho đến khi xe sau đã vượt qua, không được gây trở ngại cho xe sau vượt.",true
89,3- Cho xe tránh về bên trái mình và ra hiệu cho xe sau vượt; nếu có chướng ngại vật phía trước hoặc thiếu điều kiện an toàn chưa cho vượt được phải ra hiệu cho xe sau biết; cắm gây trở ngại cho xe xin vượt.,false
90,1- Ở nơi đường giao nhau và nơi có biển báo cho phép quay đầu xe.,true
90,2- Ở nơi có đường rộng để cho các loại xe chạy một chiều.,false
90,3- Ở bất kỳ nơi nào.,false
91,1- Không được quay đầu xe.,true
91,2- Lợi dụng chỗ rộng và phải có người làm tín hiệu sau xe để bảo đảm an toàn.,false
91,3- Lợi dụng chỗ rộng có thể quay đầu được để quay đầu xe cho an toàn.,false
92,"1- Quan sát gương, ra tín hiệu, quan sát an toàn và chuyển hướng.",false
92,"2- Quan sát gương, giảm tốc độ, ra tín hiệu chuyển hướng, quan sát an toàn và chuyển hướng.",true
92,"3- Quan sát gương, tăng tốc độ, ra tín hiệu và chuyển hướng.",false
93,1- Quan sát phía trước và cho lùi xe ở tốc độ chậm.,false
93,2- Lợi dụng nơi đường giao nhau đủ chiều rộng để lùi.,false
93,"3- Phải quan sát phía sau, có tín hiệu cần thiết và chỉ khi nào thấy không nguy hiểm mới được lùi.",true
94,1- Đang phanh.,false
94,2- Đang bật đèn sương mù.,false
94,3- Đang chuẩn bị lùi hoặc đang lùi.,true
94,4- Đang bị hỏng động cơ.,false
95,"1- Nơi đường hẹp chỉ đủ cho một xe chạy và có chỗ tránh xe thì xe nào ở gần chỗ tránh hơn phải vào vị trí tránh, nhường đường cho xe kia đi.",false
95,2- Xe xuống dốc phải nhường đường cho xe đang lên dốc; xe nào có chướng ngại vật phía trước phải nhường đường cho xe không có chướng ngại vật đi trước.,false
95,3- Xe lên dốc phải nhường đường cho xe xuống dốc; xe nào không có chướng ngại vật phía trước phải nhường đường cho xe có chướng ngại vật đi trước.,false
95,4- Cả ý 1 và ý 2.,true
96,1- Tiếp tục đi vì xe lên dốc phải nhường đường cho mình.,false
96,2- Nhường đường cho xe lên dốc.,true
96,3- Chỉ nhường đường khi xe lên dốc nháy đèn.,false
97,1- Nhường đường cho xe đi ở bên phải mình tới.,false
97,2- Nhường đường cho xe đi ở bên trái mình tới.,false
97,3- Nhường đường cho xe đi trên đường ưu tiên hoặc đường chính từ bất kỳ hướng nào tới.,true
98,1- Phải nhường đường cho xe đi đến từ bên phải.,true
98,2- Xe báo hiệu xin đường trước xe đó được đi trước.,false
98,3- Phải nhường đường cho xe đi đến từ bên trái.,false
99,1- Phương tiện nào bên phải không vướng.,false
99,2- Phương tiện nào ra tín hiệu xin đường trước.,false
99,3- Phương tiện giao thông đường sắt.,true
100,1- 5 mét.,true
